state,account length,international plan,voice mail plan,number vmail messages,total day calls,total day charge,total eve calls,total eve charge,total night calls,total night charge,total intl calls,total intl charge,number customer service calls,move
49,0.510548523206751,1,0,0.0,0.4126984126984127,0.47032742155525237,0.4580152671755725,0.6389664804469274,0.5529411764705883,0.5352358765288293,0.47368421052631576,0.268796992481203,0.14285714285714285,0
1,0.34177215189873417,0,0,0.0,0.5158730158730159,0.7747271487039563,0.549618320610687,0.30097765363128487,0.3588235294117647,0.3873034362259755,0.21052631578947367,0.34962406015037595,0.2857142857142857,0
5,0.29535864978902954,0,0,0.0,0.6349206349206349,0.6120395634379263,0.5114503816793893,0.47381284916201116,0.5117647058823529,0.2976121141525917,0.5263157894736842,0.4323308270676691,0.5714285714285714,0
31,0.379746835443038,0,0,0.0,0.6031746031746031,0.2520463847203274,0.31297709923664124,0.5666899441340782,0.48823529411764705,0.45020384391380314,0.21052631578947367,0.45112781954887216,0.5714285714285714,1
13,0.45569620253164556,0,0,0.0,0.5555555555555556,0.5474079126875853,0.40458015267175573,0.5418994413407822,0.5588235294117647,0.6033779848573092,0.21052631578947367,0.7105263157894736,0.0,0
47,0.5274261603375527,0,1,0.8076923076923077,0.49206349206349204,0.6993519781718964,0.4580152671755725,0.40572625698324016,0.4294117647058823,0.5288293535235876,0.15789473684210525,0.537593984962406,0.2857142857142857,0
7,0.4092827004219409,0,0,0.0,0.373015873015873,0.45208049113233284,0.5801526717557252,0.40607541899441335,0.5705882352941176,0.4117647058823529,0.05263157894736842,0.4924812030075188,0.2857142857142857,0
43,0.4092827004219409,0,0,0.0,0.3492063492063492,0.23055934515688947,0.7022900763358778,0.594622905027933,0.7294117647058823,0.40652300524170065,0.3684210526315789,0.4567669172932331,0.0,0
11,0.32489451476793246,0,0,0.0,0.7142857142857143,0.23925648021828105,0.6335877862595419,0.6061452513966481,0.5176470588235295,0.6528829353523588,0.2631578947368421,0.34962406015037595,0.0,0
18,0.18143459915611815,0,0,0.0,0.6984126984126984,0.5308663028649386,0.2595419847328244,0.4647346368715084,0.5470588235294118,0.6412347117064647,0.2631578947368421,0.49812030075187963,0.0,0
20,0.2489451476793249,0,0,0.0,0.5238095238095238,0.5341064120054569,0.35877862595419846,0.5153631284916201,0.6470588235294118,0.3977868375072801,0.47368421052631576,0.5018796992481203,0.0,0
23,0.47257383966244726,0,0,0.0,0.6428571428571429,0.5566166439290586,0.5190839694656488,0.6993715083798883,0.611764705882353,0.6441467676179382,0.3157894736842105,0.5169172932330827,0.14285714285714285,0
39,0.4219409282700422,0,0,0.0,0.5634920634920635,0.49266712141882674,0.7480916030534351,0.5230446927374302,0.8823529411764706,0.5509609784507863,0.2631578947368421,0.39097744360902253,0.0,0
38,0.6160337552742616,0,0,0.0,0.36507936507936506,0.5267735334242837,0.648854961832061,0.5708798882681565,0.5235294117647059,0.5713453698311007,0.21052631578947367,0.5169172932330827,0.2857142857142857,0
33,0.08438818565400844,0,0,0.0,0.5634920634920635,0.553717598908595,0.3816793893129771,0.5460893854748603,0.8411764705882353,0.44437973209085607,0.10526315789473684,0.48684210526315785,0.42857142857142855,0
28,0.5907172995780591,0,0,0.0,0.753968253968254,0.5854365620736699,0.366412213740458,0.49860335195530725,0.5470588235294118,0.3791496796738497,0.47368421052631576,0.6090225563909775,0.14285714285714285,0
24,0.3628691983122363,0,0,0.0,0.3888888888888889,0.7375511596180082,0.4351145038167939,0.361731843575419,0.7,0.745486313337216,0.05263157894736842,0.8270676691729324,0.5714285714285714,1
35,0.2869198312236287,0,0,0.0,0.47619047619047616,0.5885061391541611,0.5190839694656488,0.5066340782122905,0.5294117647058824,0.6290040768782761,0.21052631578947367,0.6296992481203008,0.0,0
44,0.7088607594936709,0,0,0.0,0.49206349206349204,0.43843792633015,0.6259541984732825,0.40851955307262566,0.6588235294117647,0.5212580081537564,0.3157894736842105,0.6954887218045113,0.42857142857142855,1
8,0.42616033755274263,0,0,0.0,0.38095238095238093,0.6923601637107777,0.6564885496183206,0.7063547486033519,0.4823529411764706,0.5113570180547465,0.15789473684210525,0.5338345864661653,0.42857142857142855,0
6,0.729957805907173,0,0,0.0,0.36507936507936506,0.1901432469304229,0.3282442748091603,0.4483240223463687,0.711764705882353,0.3407105416423995,0.2631578947368421,0.5582706766917294,0.2857142857142857,0
42,0.21940928270042195,0,0,0.0,0.40476190476190477,0.27131650750341063,0.3969465648854962,0.568086592178771,0.3941176470588235,0.7856726849155503,0.21052631578947367,0.39097744360902253,0.42857142857142855,1
30,0.18143459915611815,0,1,0.4807692307692308,0.5714285714285714,0.42411323328785805,0.8320610687022901,0.543645251396648,0.6294117647058823,0.6482236458940012,0.2631578947368421,0.40601503759398494,0.14285714285714285,0
13,0.37130801687763715,0,1,0.28846153846153844,0.3888888888888889,0.7752387448840382,0.45038167938931295,0.5041899441340781,0.8294117647058824,0.3302271403610949,0.10526315789473684,0.6033834586466165,0.0,0
30,0.48523206751054854,0,0,0.0,0.7380952380952381,0.6059004092769441,0.549618320610687,0.24685754189944134,0.47058823529411764,0.7647058823529411,0.3684210526315789,0.5676691729323308,0.42857142857142855,0
18,0.5991561181434599,0,0,0.0,0.5952380952380952,0.4974420190995907,0.4198473282442748,0.6892458100558659,0.8176470588235294,0.6324985439720442,0.3684210526315789,0.4323308270676691,0.0,0
45,0.32489451476793246,1,1,0.38461538461538464,0.5396825396825397,0.7138472032742156,0.5114503816793893,0.5796089385474861,0.5470588235294118,0.2813046010483401,0.15789473684210525,0.5676691729323308,0.0,0
13,0.3881856540084388,0,0,0.0,0.5238095238095238,0.607605729877217,0.7480916030534351,0.4762569832402234,0.38823529411764707,0.6237623762376238,0.15789473684210525,0.3966165413533834,0.2857142857142857,0
45,0.4430379746835443,0,0,0.0,0.6825396825396826,0.4595839017735334,0.31297709923664124,0.7950418994413408,0.8235294117647058,0.6557949912638322,0.10526315789473684,0.41165413533834583,0.0,0
1,0.48523206751054854,0,0,0.0,0.42857142857142855,0.36886084583901774,0.4961832061068702,0.45914804469273746,0.6235294117647059,0.4851485148514851,0.21052631578947367,0.6296992481203008,0.2857142857142857,0
46,0.1729957805907173,0,0,0.0,0.6984126984126984,0.6105047748976808,0.15267175572519084,0.833449720670391,0.6705882352941176,0.3861386138613861,0.21052631578947367,0.7105263157894736,0.2857142857142857,0
25,0.7257383966244726,0,0,0.0,0.3253968253968254,0.2189631650750341,0.4351145038167939,0.5307262569832403,0.8588235294117647,0.541642399534071,0.10526315789473684,0.48684210526315785,0.14285714285714285,0
11,0.3333333333333333,0,0,0.0,0.3412698412698413,0.43639154160982263,0.2366412213740458,0.8299581005586593,0.9352941176470588,0.8334304018637158,0.21052631578947367,0.7913533834586466,0.0,0
35,0.2911392405063291,0,1,0.4423076923076923,0.48412698412698413,0.5767394270122783,0.32061068702290074,0.5995111731843575,0.4470588235294118,0.5136866627839254,0.21052631578947367,0.4924812030075188,0.14285714285714285,0
24,0.679324894514768,1,0,0.0,0.7301587301587301,0.4087653478854024,0.3511450381679389,0.7768854748603352,0.5117647058823529,0.44612696563774024,0.3684210526315789,0.41165413533834583,0.0,0
34,0.46835443037974683,0,0,0.0,0.30952380952380953,0.47987721691678037,0.7480916030534351,0.6103351955307262,0.5647058823529412,0.7058823529411764,0.15789473684210525,0.7161654135338346,0.2857142857142857,0
48,0.7805907172995781,0,0,0.0,0.5555555555555556,0.5804911323328785,0.5877862595419847,0.7824720670391061,0.6588235294117647,0.40361094933022706,0.3157894736842105,0.6296992481203008,0.0,0
24,0.41350210970464135,0,0,0.0,0.1349206349206349,0.5412687585266029,0.6030534351145038,0.6462988826815643,0.5411764705882353,0.3820617355853232,0.21052631578947367,0.6184210526315789,0.14285714285714285,0
1,0.2320675105485232,0,0,0.0,0.14285714285714285,0.635743519781719,0.2366412213740458,0.6518854748603352,0.4,0.378567268491555,0.15789473684210525,0.5939849624060151,0.0,0
5,0.5654008438818565,0,1,0.7307692307692307,0.4603174603174603,0.568212824010914,0.4198473282442748,0.4371508379888268,0.6352941176470588,0.4868957483983692,0.3157894736842105,0.6033834586466165,0.5714285714285714,0
31,0.3459915611814346,0,0,0.0,0.5634920634920635,0.12124829467939974,0.366412213740458,0.34811452513966473,0.47058823529411764,0.40361094933022706,0.21052631578947367,0.5845864661654134,0.2857142857142857,0
40,0.19831223628691982,0,0,0.0,0.46825396825396826,0.4696452933151432,0.17557251908396945,0.6637569832402235,0.6,0.7076295864880605,0.3684210526315789,0.5789473684210527,0.14285714285714285,0
0,0.46835443037974683,0,1,0.5961538461538461,0.4603174603174603,0.39512278308321963,0.5267175572519084,0.6274441340782123,0.8352941176470589,0.8625509609784507,0.3157894736842105,0.5281954887218044,0.0,0
0,0.46835443037974683,0,0,0.0,0.5396825396825397,0.22783083219645292,0.6106870229007634,0.38826815642458096,0.6294117647058823,0.3739079790331974,0.21052631578947367,0.41541353383458646,0.14285714285714285,0
23,0.5907172995780591,0,0,0.0,0.7063492063492064,0.2065143246930423,0.6183206106870229,0.3620810055865921,0.38235294117647056,0.19743739079790332,0.3684210526315789,0.2894736842105263,0.14285714285714285,0
22,0.3037974683544304,0,1,0.36538461538461536,0.5873015873015873,0.5010231923601637,0.3969465648854962,0.21159217877094974,0.5823529411764706,0.6150262085032032,0.21052631578947367,0.7556390977443608,0.2857142857142857,0
16,0.33755274261603374,0,0,0.0,0.5079365079365079,0.3862551159618008,0.4961832061068702,0.6672486033519553,0.6647058823529411,0.6319161327897495,0.15789473684210525,0.5939849624060151,0.42857142857142855,1
31,0.6919831223628692,0,1,0.3269230769230769,0.2698412698412698,0.49658935879945426,0.5648854961832062,0.3903631284916201,0.711764705882353,0.6581246359930111,0.3684210526315789,0.537593984962406,0.14285714285714285,0
37,0.2911392405063291,0,0,0.0,0.5079365079365079,0.2762619372442019,0.5725190839694656,0.5073324022346368,0.7411764705882353,0.4391380314502038,0.3157894736842105,0.7612781954887218,0.14285714285714285,0
12,0.3291139240506329,0,0,0.0,0.4444444444444444,0.43758526603001363,0.3435114503816794,0.5977653631284916,0.5764705882352941,0.6319161327897495,0.21052631578947367,0.6184210526315789,0.14285714285714285,0
31,0.5274261603375527,0,0,0.0,0.8253968253968254,0.4653819918144611,0.4198473282442748,0.3917597765363128,0.8705882352941177,0.64065230052417,0.5263157894736842,0.6954887218045113,0.42857142857142855,1
34,0.3206751054852321,0,0,0.0,0.4603174603174603,0.3407230559345157,0.7099236641221374,0.5715782122905028,0.7764705882352941,0.6324985439720442,0.15789473684210525,0.6954887218045113,0.0,0
23,0.29957805907172996,0,1,0.5961538461538461,0.7142857142857143,0.6227830832196454,0.44274809160305345,0.8638268156424581,0.5529411764705883,0.4612696563774024,0.05263157894736842,0.599624060150376,0.42857142857142855,0
22,0.5949367088607594,0,0,0.0,0.25396825396825395,0.6915075034106413,0.5419847328244275,0.3627793296089385,0.6588235294117647,0.5958066394874781,0.21052631578947367,0.15789473684210525,0.14285714285714285,0
29,0.7088607594936709,0,0,0.0,0.6111111111111112,0.37431787175989084,0.6564885496183206,0.5956703910614526,0.5941176470588235,0.4391380314502038,0.21052631578947367,0.4830827067669172,0.14285714285714285,0
35,0.459915611814346,0,1,0.7115384615384616,0.36507936507936506,0.6415416098226467,0.7862595419847328,0.2360335195530726,0.6470588235294118,0.49271986022131625,0.3157894736842105,0.25939849624060146,0.0,0
41,0.3670886075949367,0,0,0.0,0.6190476190476191,0.496418826739427,0.32061068702290074,0.6057960893854749,0.4176470588235294,0.5812463599301106,0.21052631578947367,0.400375939849624,0.14285714285714285,0
44,0.3333333333333333,0,1,0.6346153846153846,0.5952380952380952,0.5300136425648022,0.22900763358778625,0.375,0.7,0.5474665113570181,0.21052631578947367,0.5676691729323308,0.14285714285714285,0
35,0.17721518987341772,0,1,0.75,0.5873015873015873,0.5267735334242837,0.5954198473282443,0.4312150837988827,0.5411764705882353,0.4979615608619685,0.2631578947368421,0.7913533834586466,0.14285714285714285,0
25,0.6033755274261603,0,1,0.5,0.47619047619047616,0.4943724420190996,0.35877862595419846,0.5450418994413408,0.5588235294117647,0.668025626092021,0.10526315789473684,0.33458646616541354,0.2857142857142857,0
38,0.5949367088607594,0,0,0.0,0.48412698412698413,0.35351296043656205,0.40458015267175573,0.5052374301675978,0.5588235294117647,0.2073383808969132,0.3157894736842105,0.46616541353383456,0.2857142857142857,0
17,0.6624472573839663,0,1,0.4230769230769231,0.4126984126984127,0.540075034106412,0.5038167938931297,0.5855446927374303,0.5411764705882353,0.4437973209085614,0.15789473684210525,0.5526315789473684,0.2857142857142857,0
30,0.32489451476793246,0,1,0.5384615384615384,0.5952380952380952,0.3593110504774898,0.46564885496183206,0.4479748603351955,0.6235294117647059,0.5037856726849155,0.15789473684210525,0.5281954887218044,0.42857142857142855,1
24,0.5485232067510548,0,0,0.0,0.8492063492063492,0.5639495225102319,0.4198473282442748,0.5761173184357542,0.7764705882352941,0.5695981362842165,0.21052631578947367,0.5845864661654134,0.14285714285714285,0
42,0.25316455696202533,0,1,0.7307692307692307,0.5873015873015873,0.3862551159618008,0.6259541984732825,0.10684357541899442,0.9411764705882353,0.5329062317996506,0.05263157894736842,0.4924812030075188,0.42857142857142855,1
42,0.3037974683544304,0,1,0.11538461538461539,0.5634920634920635,0.6696793997271487,0.4580152671755725,0.6606145251396649,0.6294117647058823,0.49330227140361094,0.5789473684210527,0.3458646616541353,0.5714285714285714,0
1,0.4177215189873418,0,1,0.5,0.36507936507936506,0.5540586630286494,0.3435114503816794,0.6239525139664804,0.7058823529411765,0.5154338963308095,0.2631578947368421,0.6090225563909775,0.14285714285714285,0
18,0.4177215189873418,0,0,0.0,0.6428571428571429,0.6248294679399727,0.7022900763358778,0.660963687150838,0.7,0.3389633080955154,0.10526315789473684,0.41165413533834583,0.2857142857142857,0
33,0.45569620253164556,0,1,0.75,0.19047619047619047,0.7636425648021828,0.5343511450381679,0.6326815642458101,0.3352941176470588,0.5090273733255678,0.3157894736842105,0.3966165413533834,0.14285714285714285,0
22,0.43037974683544306,0,1,0.5576923076923077,0.6111111111111112,0.5943042291950887,0.3511450381679389,0.6396648044692738,0.5470588235294118,0.5486313337216074,0.3684210526315789,0.7105263157894736,0.2857142857142857,0
36,0.5822784810126582,0,0,0.0,0.4444444444444444,0.4120054570259209,0.5190839694656488,0.5401536312849162,0.6176470588235294,0.3774024461269656,0.21052631578947367,0.49812030075187963,0.2857142857142857,0
29,0.2616033755274262,0,0,0.0,0.5634920634920635,0.2177694406548431,0.21374045801526717,0.5363128491620112,0.6411764705882353,0.47466511357018054,0.15789473684210525,0.6541353383458646,0.2857142857142857,0
9,0.4810126582278481,0,0,0.0,0.8015873015873016,0.39716916780354705,0.6183206106870229,0.7587290502793296,0.49411764705882355,0.12230634828188701,0.15789473684210525,0.6447368421052632,0.0,0
20,0.3206751054852321,0,0,0.0,0.2777777777777778,0.5760572987721692,0.3511450381679389,0.44134078212290495,0.5647058823529412,0.6354105998835177,0.10526315789473684,0.513157894736842,0.42857142857142855,0
17,0.05485232067510549,0,0,0.0,0.3412698412698413,0.5158594815825375,0.4961832061068702,0.74231843575419,0.7588235294117647,0.4985439720442632,0.15789473684210525,0.4924812030075188,0.5714285714285714,0
34,0.33755274261603374,0,0,0.0,0.5,0.3891541609822647,0.5419847328244275,0.5614525139664805,0.31176470588235294,0.5684333139196271,0.21052631578947367,0.6184210526315789,0.0,0
17,0.47257383966244726,0,0,0.0,0.5793650793650794,0.3891541609822647,0.37404580152671757,0.6833100558659218,0.8,0.5643564356435643,0.21052631578947367,0.46240601503759393,0.42857142857142855,0
25,0.3881856540084388,1,1,0.6923076923076923,0.5952380952380952,0.4728854024556617,0.3816793893129771,0.8791899441340781,0.5588235294117647,0.6458940011648223,0.15789473684210525,0.49812030075187963,0.0,0
48,0.3206751054852321,0,0,0.0,0.3888888888888889,0.4682810368349249,0.40458015267175573,0.5331703910614526,0.5352941176470588,0.4536983110075713,0.15789473684210525,0.5075187969924813,0.42857142857142855,1
30,0.5232067510548524,0,1,0.4807692307692308,0.7857142857142857,0.5320600272851296,0.17557251908396945,0.4710195530726257,0.6470588235294118,0.2725684333139196,0.15789473684210525,0.6353383458646616,0.2857142857142857,0
37,0.3670886075949367,0,0,0.0,0.49206349206349204,0.5392223738062756,0.4122137404580153,0.4797486033519553,0.6647058823529411,0.45486313337216067,0.3157894736842105,0.4473684210526315,0.2857142857142857,0
48,0.37130801687763715,0,0,0.0,0.48412698412698413,0.6616643929058663,0.37404580152671757,0.25907821229050276,0.5823529411764706,0.4723354688410017,0.10526315789473684,0.5281954887218044,0.0,0
13,0.16455696202531644,0,0,0.0,0.5634920634920635,0.40535470668485674,0.8015267175572519,0.5164106145251397,0.7235294117647059,0.617355853232382,0.15789473684210525,0.4774436090225564,0.42857142857142855,1
16,0.5189873417721519,0,0,0.0,0.3968253968253968,0.6974761255115963,0.7022900763358778,0.4141061452513966,0.4294117647058823,0.44612696563774024,0.3157894736842105,0.31015037593984957,0.14285714285714285,0
50,0.48945147679324896,0,0,0.0,0.6666666666666666,0.6616643929058663,0.5648854961832062,0.5618016759776536,0.5705882352941176,0.3849737914967967,0.15789473684210525,0.381578947368421,0.2857142857142857,0
26,0.3459915611814346,0,0,0.0,0.6428571428571429,0.519781718963165,0.4580152671755725,0.6236033519553074,0.7294117647058823,0.5375655212580082,0.10526315789473684,0.5169172932330827,0.2857142857142857,0
13,0.02531645569620253,0,0,0.0,0.40476190476190477,0.26654160982264663,0.32061068702290074,0.528282122905028,0.4,0.6610366919044844,0.3684210526315789,0.6090225563909775,0.2857142857142857,0
43,0.4345991561181435,0,0,0.0,0.8492063492063492,0.8622100954979537,0.6793893129770993,0.7175279329608939,0.611764705882353,0.3616773442050087,0.21052631578947367,0.3646616541353383,0.0,1
49,0.5358649789029536,0,0,0.0,0.5873015873015873,0.3876193724420191,0.5572519083969466,0.6319832402234637,0.3352941176470588,0.5264997087944088,0.3157894736842105,0.599624060150376,0.14285714285714285,0
34,0.31645569620253167,0,0,0.0,0.7380952380952381,0.565143246930423,0.40458015267175573,0.3942039106145251,0.6058823529411764,0.6540477577169481,0.05263157894736842,0.4360902255639097,0.2857142857142857,0
31,0.5654008438818565,0,0,0.0,0.7222222222222222,0.5366643929058663,0.4732824427480916,0.7772346368715084,0.5117647058823529,0.555037856726849,0.10526315789473684,0.6353383458646616,0.0,0
16,0.24472573839662448,0,1,0.8653846153846154,0.626984126984127,0.18724420190995908,0.4351145038167939,0.6270949720670391,0.7588235294117647,0.36517181129877685,0.631578947368421,0.7105263157894736,0.14285714285714285,0
12,0.4641350210970464,0,1,0.6346153846153846,0.5,0.4682810368349249,0.3816793893129771,0.5391061452513967,0.5705882352941176,0.6837507280139778,0.15789473684210525,0.7669172932330827,0.14285714285714285,0
25,0.459915611814346,0,0,0.0,0.6031746031746031,0.4981241473396998,0.5954198473282443,0.4650837988826816,0.5823529411764706,0.5975538730343621,0.21052631578947367,0.3308270676691729,0.14285714285714285,0
22,0.7257383966244726,1,1,0.34615384615384615,0.4365079365079365,0.3495907230559345,0.5801526717557252,0.32157821229050276,0.6764705882352942,0.6022131624927198,0.2631578947368421,0.5676691729323308,0.2857142857142857,0
8,0.2489451476793249,0,0,0.0,0.25396825396825395,0.6497271487039563,0.20610687022900764,0.4245810055865922,0.8176470588235294,0.8101339545719277,0.5263157894736842,0.6748120300751879,0.14285714285714285,0
14,0.48945147679324896,0,0,0.0,0.3968253968253968,0.6427353342428377,0.4122137404580153,0.3865223463687151,0.5941176470588235,0.8118811881188118,0.15789473684210525,0.18796992481203006,0.42857142857142855,0
45,0.22362869198312235,0,0,0.0,0.3968253968253968,0.5540586630286494,0.3893129770992366,0.5904329608938548,0.6411764705882353,0.49621432731508436,0.15789473684210525,0.3966165413533834,0.2857142857142857,0
15,0.31645569620253167,0,1,0.6730769230769231,0.47619047619047616,0.7743860845839018,0.48091603053435117,0.38861731843575414,0.6411764705882353,0.6790914385556203,0.15789473684210525,0.19360902255639098,0.0,0
21,0.70042194092827,0,1,0.5769230769230769,0.6666666666666666,0.5486016371077763,0.5419847328244275,0.4273743016759777,0.49411764705882355,0.7792661619103086,0.10526315789473684,0.5939849624060151,0.0,0
42,0.4092827004219409,0,0,0.0,0.5714285714285714,0.5332537517053206,0.4122137404580153,0.42108938547486036,0.5176470588235295,0.2906231799650553,0.2631578947368421,0.5789473684210527,0.2857142857142857,0
49,0.3080168776371308,0,0,0.0,0.35714285714285715,0.49147339699863574,0.5114503816793893,0.5520251396648045,0.5058823529411764,0.6225975538730343,0.21052631578947367,0.8176691729323308,0.5714285714285714,0
43,0.46835443037974683,0,0,0.0,0.3492063492063492,0.5908935879945431,0.2824427480916031,0.44518156424581007,0.6176470588235294,0.6290040768782761,0.15789473684210525,0.5939849624060151,0.2857142857142857,0
26,0.5780590717299579,0,1,0.5384615384615384,0.1984126984126984,0.418656207366985,0.6412213740458015,0.7335893854748604,0.6823529411764706,0.4700058241118229,0.47368421052631576,0.45112781954887216,0.0,0
1,0.270042194092827,0,0,0.0,0.5952380952380952,0.3992155525238745,0.3893129770992366,0.9168994413407822,0.40588235294117647,0.40710541642399534,0.7894736842105263,0.599624060150376,0.42857142857142855,0
9,0.8143459915611815,0,1,0.8076923076923077,0.5952380952380952,0.5714529331514325,0.6641221374045801,0.5062849162011173,0.4764705882352941,0.8334304018637158,0.8421052631578947,0.5488721804511277,0.42857142857142855,0
17,0.5485232067510548,0,0,0.0,0.5,0.5900409276944065,0.44274809160305345,0.4598463687150838,0.8,0.34129295282469424,0.05263157894736842,0.6748120300751879,0.0,0
38,0.22362869198312235,0,0,0.0,0.4365079365079365,0.6481923601637108,0.549618320610687,0.375,0.8176470588235294,0.669772859638905,0.15789473684210525,0.41165413533834583,0.5714285714285714,0
35,0.32489451476793246,0,1,0.5192307692307693,0.42857142857142855,0.33424283765347884,0.2824427480916031,0.6026536312849162,0.6941176470588235,0.2382061735585323,0.21052631578947367,0.6597744360902255,0.42857142857142855,1
34,0.4810126582278481,0,1,0.5769230769230769,0.24603174603174602,0.5061391541609822,0.183206106870229,0.5069832402234637,0.5411764705882353,0.40128130460104827,0.3157894736842105,0.5018796992481203,0.2857142857142857,0
13,0.41350210970464135,0,0,0.0,0.5476190476190477,0.565143246930423,0.6259541984732825,0.3023743016759777,0.32941176470588235,0.6290040768782761,0.15789473684210525,0.5845864661654134,0.0,0
31,0.5021097046413502,0,0,0.0,0.19047619047619047,0.40416098226466574,0.4961832061068702,0.5530726256983239,0.5352941176470588,0.5649388468258589,0.10526315789473684,0.6033834586466165,0.0,0
4,0.46835443037974683,0,0,0.0,0.5317460317460317,0.2861527967257844,0.4122137404580153,0.48917597765363124,0.5941176470588235,0.5410599883517763,0.10526315789473684,0.5639097744360902,0.5714285714285714,1
32,0.0,0,1,0.5,0.3968253968253968,0.18298090040927695,0.31297709923664124,0.6766759776536314,0.7176470588235294,0.6033779848573092,0.15789473684210525,0.4210526315789474,0.2857142857142857,0
45,0.3924050632911392,0,0,0.0,0.30158730158730157,0.584242837653479,0.31297709923664124,0.49162011173184356,0.5647058823529412,0.4245777518928363,0.2631578947368421,0.23308270676691728,0.2857142857142857,0
44,0.3924050632911392,0,0,0.0,0.5952380952380952,0.5117667121418826,0.5419847328244275,0.5254888268156425,0.4176470588235294,0.5608619685497962,0.21052631578947367,0.7048872180451128,0.0,0
24,0.7468354430379747,0,1,0.6153846153846154,0.48412698412698413,0.4120054570259209,0.1297709923664122,0.5230446927374302,0.6647058823529411,0.4898078043098427,0.3684210526315789,0.5281954887218044,0.8571428571428571,0
49,0.569620253164557,0,0,0.0,0.6904761904761905,0.677012278308322,0.648854961832061,0.7384776536312849,0.5764705882352941,0.3476994758299359,0.21052631578947367,0.8721804511278194,0.0,0
28,0.35864978902953587,0,1,0.4807692307692308,0.5,0.3473738062755798,0.6106870229007634,0.4965083798882682,0.5705882352941176,0.6121141525917297,0.10526315789473684,0.6090225563909775,0.14285714285714285,0
24,0.3628691983122363,0,0,0.0,0.2857142857142857,0.4331514324693042,0.3893129770992366,0.4099162011173184,0.6588235294117647,0.541642399534071,0.15789473684210525,0.3609022556390977,0.5714285714285714,1
16,0.07172995780590717,0,0,0.0,0.6428571428571429,0.5032401091405184,0.5801526717557252,0.18121508379888265,0.6529411764705882,0.6429819452533487,0.3157894736842105,0.6033834586466165,0.14285714285714285,0
5,0.20253164556962025,0,0,0.0,0.8571428571428571,0.47953615279672573,0.4732824427480916,0.598463687150838,0.5058823529411764,0.46476412347117063,0.05263157894736842,0.37593984962406013,0.0,0
35,0.08016877637130802,0,1,0.5192307692307693,0.5634920634920635,0.6522851296043656,0.6259541984732825,0.596368715083799,0.5823529411764706,0.5556202679091438,0.21052631578947367,0.45112781954887216,0.14285714285714285,0
15,0.5485232067510548,0,1,0.5576923076923077,0.6349206349206349,0.10300136425648022,0.24427480916030533,0.47765363128491617,0.4823529411764706,0.41584158415841577,0.05263157894736842,0.5075187969924813,0.0,0
29,0.04219409282700422,0,0,0.0,0.6111111111111112,0.3768758526603001,0.3053435114503817,0.17283519553072624,0.45294117647058824,0.5288293535235876,0.21052631578947367,0.5018796992481203,0.0,0
36,0.41350210970464135,0,0,0.0,0.4444444444444444,0.4319577080491132,0.6030534351145038,0.6462988826815643,0.5176470588235295,0.6051252184041933,0.21052631578947367,0.5488721804511277,0.42857142857142855,0
13,0.25316455696202533,0,0,0.0,0.7301587301587301,0.6609822646657573,0.2900763358778626,0.5293296089385474,0.4764705882352941,0.44845661036691903,0.10526315789473684,0.41165413533834583,0.0,0
8,0.5738396624472574,0,0,0.0,0.5317460317460317,0.31582537517053205,0.3282442748091603,0.6050977653631285,0.7235294117647059,0.4694234129295282,0.21052631578947367,0.6898496240601504,0.0,0
47,0.20253164556962025,0,1,0.8076923076923077,0.2619047619047619,0.4418485675306958,0.6641221374045801,0.30865921787709494,0.5176470588235295,0.5422248107163657,0.15789473684210525,0.37593984962406013,0.2857142857142857,0
19,0.3459915611814346,0,0,0.0,0.6349206349206349,0.8117326057298773,0.7633587786259542,0.2335893854748603,0.8588235294117647,0.5230052417006407,0.21052631578947367,0.6691729323308271,0.14285714285714285,0
19,0.8059071729957806,0,0,0.0,0.3888888888888889,0.48686903137789905,0.48854961832061067,0.6243016759776537,0.4,0.2661619103086779,0.21052631578947367,0.6296992481203008,0.14285714285714285,0
9,0.4388185654008439,0,0,0.0,0.2857142857142857,0.5081855388813097,0.3435114503816794,0.626745810055866,0.47058823529411764,0.5101921956901572,0.47368421052631576,0.41165413533834583,0.14285714285714285,0
2,0.5189873417721519,0,0,0.0,0.5873015873015873,0.5392223738062756,0.5190839694656488,0.596368715083799,0.49411764705882355,0.4898078043098427,0.10526315789473684,0.21240601503759396,0.14285714285714285,0
2,0.3755274261603376,0,0,0.0,0.3412698412698413,0.6621759890859482,0.42748091603053434,0.7269553072625698,0.7,0.5818287711124053,0.21052631578947367,0.268796992481203,0.42857142857142855,0
1,0.4641350210970464,0,0,0.0,0.5793650793650794,0.5254092769440655,0.24427480916030533,0.6637569832402235,0.5176470588235295,0.4612696563774024,0.3684210526315789,0.5338345864661653,0.0,0
4,0.5654008438818565,0,0,0.0,0.5634920634920635,0.4653819918144611,0.6259541984732825,0.3243715083798882,0.48823529411764705,0.6359930110658124,0.10526315789473684,0.5281954887218044,0.42857142857142855,1
39,0.5063291139240507,0,1,0.4230769230769231,0.5793650793650794,0.5963506139154162,0.42748091603053434,0.640013966480447,0.6705882352941176,0.8724519510774607,0.10526315789473684,0.5281954887218044,0.14285714285714285,0
28,0.23628691983122363,1,0,0.0,0.47619047619047616,0.6401773533424283,0.5877862595419847,0.36801675977653625,0.5411764705882353,0.5538730343622597,0.2631578947368421,0.4210526315789474,0.14285714285714285,0
